age,income,loan_amount,term_months,credit_score,num_of_defaults,employment_years,home_ownership,purpose,monthly_payment,dti,prob_default,default
27,49759,9014,48,589,0,22,RENT,credit_card,182.13,0.0439,0.1174,0
23,50965,23777,60,594,1,6,RENT,other,412.97,0.0972,0.4183,0
37,41407,6664,36,614,0,28,OWN,debt_consolidation,205.44,0.0595,0.0722,0
53,54004,3968,36,603,0,23,MORTGAGE,home_improvement,75.96,0.0169,0.0583,0
68,50165,10611,36,748,0,18,MORTGAGE,other,306.57,0.0733,0.0679,0
32,37048,12104,60,623,0,5,RENT,debt_consolidation,206.34,0.0668,0.1648,0
42,34036,8266,60,660,1,14,OWN,credit_card,188.85,0.0666,0.1556,0
42,62167,10460,48,654,0,19,MORTGAGE,credit_card,255.51,0.0493,0.0766,0
66,60486,24169,24,656,0,11,RENT,debt_consolidation,1006.57,0.1997,0.4091,0
50,51142,17565,36,624,0,10,RENT,debt_consolidation,489.12,0.1148,0.195,0
58,68483,9843,36,616,0,2,RENT,major_purchase,262.8,0.046,0.1691,0
58,10773,10721,60,695,0,19,OWN,credit_card,184.13,0.2051,0.2394,0
65,38712,13683,36,665,0,27,MORTGAGE,debt_consolidation,378.46,0.1173,0.1271,0
28,26873,14255,36,596,0,16,MORTGAGE,major_purchase,403.91,0.1804,0.2353,0
47,95125,14298,36,449,0,6,OWN,home_improvement,323.76,0.0408,0.196,1
47,64264,23802,60,607,1,22,RENT,debt_consolidation,364.7,0.0681,0.2971,1
54,48418,16970,36,554,0,22,OWN,credit_card,543.23,0.1346,0.2519,0
41,65699,17264,48,585,0,17,MORTGAGE,home_improvement,326.7,0.0597,0.1538,0
50,72325,29267,36,557,0,16,OWN,debt_consolidation,806.02,0.1337,0.3338,0
53,72112,33766,36,731,0,15,RENT,home_improvement,948.5,0.1578,0.2194,0
48,68434,2690,36,730,0,24,MORTGAGE,debt_consolidation,66.13,0.0116,0.038,0
67,44749,1000,60,703,0,1,MORTGAGE,debt_consolidation,-11.59,-0.0031,0.0609,0
53,39972,11505,60,626,0,4,MORTGAGE,debt_consolidation,237.78,0.0714,0.1362,1
25,30756,22831,36,603,1,29,MORTGAGE,other,582.34,0.2272,0.4615,0
68,60048,18759,36,545,0,20,RENT,small_business,418.15,0.0836,0.2449,0
39,46821,25540,60,714,0,12,MORTGAGE,credit_card,490.1,0.1256,0.1471,0
24,41630,11076,48,710,1,28,OWN,credit_card,166.25,0.0479,0.0873,0
55,40586,1000,12,684,0,10,RENT,debt_consolidation,119.54,0.0353,0.0691,0
69,79003,1332,36,572,0,23,OWN,home_improvement,17.61,0.0027,0.0635,0
37,69053,20647,48,626,1,0,OWN,debt_consolidation,505.26,0.0878,0.3236,0
64,86607,25617,48,641,0,26,RENT,home_improvement,521.29,0.0722,0.1344,0
48,60580,1000,60,526,0,22,OTHER,small_business,-10.4,-0.0021,0.1056,0
50,51139,29106,60,750,0,2,RENT,debt_consolidation,529.48,0.1242,0.2459,0
49,49491,19646,24,555,1,17,MORTGAGE,home_improvement,880.57,0.2135,0.4774,1
66,29593,14295,48,595,0,20,RENT,credit_card,378.79,0.1536,0.2218,0
26,24771,8731,36,525,0,3,RENT,debt_consolidation,116.93,0.0566,0.1975,0
55,60146,30911,48,635,1,28,RENT,home_improvement,544.98,0.1087,0.3271,0
61,31306,23970,48,632,0,8,MORTGAGE,credit_card,444.92,0.1705,0.3013,0
57,54229,19908,36,718,1,10,RENT,major_purchase,497.11,0.11,0.2692,0
44,72309,7685,60,583,0,16,OTHER,debt_consolidation,103.43,0.0172,0.0772,0
49,36690,31141,48,574,0,10,MORTGAGE,credit_card,651.31,0.213,0.4374,0
69,90209,15303,60,655,1,2,MORTGAGE,other,264.63,0.0352,0.2123,0
66,30186,17990,36,504,0,18,RENT,home_improvement,527.41,0.2097,0.4431,1
51,69803,15730,36,743,0,19,OWN,home_improvement,402.06,0.0691,0.0791,0
55,58495,7344,48,557,0,22,MORTGAGE,debt_consolidation,148.5,0.0305,0.0807,0
53,73881,18197,60,777,0,20,RENT,debt_consolidation,300.15,0.0488,0.0627,0
41,27676,21969,36,594,0,10,RENT,other,611.09,0.265,0.5332,1
52,96140,10583,12,550,0,25,OWN,debt_consolidation,856.64,0.1069,0.1685,0
43,46424,17340,36,690,0,13,MORTGAGE,other,492.3,0.1273,0.1543,0
53,63532,15584,36,686,0,5,OWN,debt_consolidation,381.02,0.072,0.1119,0
23,78889,24151,60,688,0,18,RENT,debt_consolidation,488.54,0.0743,0.1475,0
38,37906,12010,48,657,0,20,OWN,debt_consolidation,206.26,0.0653,0.0839,0
45,66514,17265,60,806,0,28,MORTGAGE,credit_card,307.52,0.0555,0.0501,0
62,34570,19371,48,555,0,14,RENT,major_purchase,387.34,0.1345,0.3436,1
51,77939,11784,36,745,0,27,RENT,other,302.76,0.0466,0.0618,0
23,34796,6746,48,537,0,10,RENT,debt_consolidation,64.94,0.0224,0.1254,0
60,50770,8373,48,765,0,17,RENT,debt_consolidation,147.35,0.0348,0.066,0
66,56122,19091,60,674,0,3,RENT,home_improvement,306.07,0.0654,0.1613,1
44,65685,12646,24,759,0,27,RENT,home_improvement,497.98,0.091,0.0941,0
52,89369,12514,36,712,0,18,OWN,debt_consolidation,381.36,0.0512,0.0774,0
67,40960,21041,36,497,2,2,RENT,debt_consolidation,668.05,0.1957,0.779,1
42,72774,25194,48,626,0,11,RENT,debt_consolidation,521.34,0.086,0.2161,0
43,89405,26917,24,562,0,3,MORTGAGE,home_improvement,1147.13,0.154,0.3322,0
22,53314,8874,48,754,0,23,RENT,credit_card,246.83,0.0556,0.0635,0
47,38997,24227,60,706,0,11,RENT,home_improvement,350.3,0.1078,0.188,0
62,15399,35849,36,660,0,23,RENT,debt_consolidation,1084.45,0.8451,1.0,1
22,87665,16260,48,621,0,0,OWN,small_business,272.78,0.0373,0.1782,0
46,45111,14266,60,679,0,27,MORTGAGE,debt_consolidation,237.71,0.0632,0.0841,0
37,29972,12182,48,582,0,15,MORTGAGE,debt_consolidation,287.5,0.1151,0.1657,1
60,22833,4362,36,669,0,20,OWN,credit_card,198.44,0.1043,0.0906,0
53,29935,23422,36,641,0,29,MORTGAGE,home_improvement,650.1,0.2606,0.3188,1
29,68394,14311,36,592,0,1,MORTGAGE,debt_consolidation,402.69,0.0707,0.1926,0
63,71157,13502,36,698,1,25,RENT,other,456.57,0.077,0.1453,0
68,63042,21873,48,782,0,21,RENT,home_improvement,380.51,0.0724,0.0813,1
59,52646,22794,60,550,1,2,OWN,debt_consolidation,329.58,0.0751,0.3319,1
49,25089,8991,48,716,1,27,OTHER,home_improvement,126.08,0.0603,0.1097,0
62,35401,9230,36,593,0,15,RENT,home_improvement,202.15,0.0685,0.145,0
46,27867,8786,36,690,0,25,RENT,major_purchase,197.83,0.0852,0.0905,0
55,61456,36135,60,606,0,9,MORTGAGE,other,663.89,0.1296,0.2961,0
45,28733,29771,60,629,0,28,RENT,home_improvement,572.19,0.239,0.4316,1
44,35715,22070,36,635,1,28,OWN,debt_consolidation,632.08,0.2124,0.4463,1
33,46330,11245,36,745,1,8,RENT,major_purchase,361.38,0.0936,0.1803,0
27,16603,12430,48,643,1,13,RENT,home_improvement,299.83,0.2167,0.519,1
56,50935,18634,36,626,0,24,OWN,credit_card,517.7,0.122,0.1388,0
65,47856,37091,24,644,0,7,OWN,debt_consolidation,1591.79,0.3991,0.8238,0
40,73684,17888,36,782,0,1,RENT,other,534.75,0.0871,0.1372,0
21,33602,20088,36,689,0,10,MORTGAGE,credit_card,590.32,0.2108,0.293,0
28,24016,1000,36,607,0,1,RENT,home_improvement,32.25,0.0161,0.0973,0
66,42518,17575,36,754,0,26,OWN,credit_card,497.56,0.1404,0.1219,0
36,28038,1061,12,662,0,14,RENT,major_purchase,79.94,0.0342,0.0703,0
34,50783,10130,48,589,0,17,MORTGAGE,debt_consolidation,123.05,0.0291,0.1056,0
32,12801,15468,48,677,0,4,MORTGAGE,small_business,319.05,0.2991,0.5987,0
43,37893,11978,36,639,0,27,RENT,debt_consolidation,335.42,0.1062,0.1512,0
35,31432,8640,60,413,0,25,RENT,home_improvement,99.3,0.0379,0.2002,0
48,61355,8729,36,673,1,24,MORTGAGE,credit_card,218.51,0.0427,0.0988,0
54,33788,12889,12,574,0,6,RENT,home_improvement,1109.13,0.3939,0.8801,1
22,15278,12452,36,560,0,22,OWN,credit_card,389.72,0.3061,0.5587,1
52,45963,15202,48,513,0,18,RENT,debt_consolidation,233.69,0.061,0.1951,0
43,56397,14455,36,658,0,18,OTHER,credit_card,366.73,0.078,0.1185,0
42,44575,27788,24,639,0,25,MORTGAGE,other,1197.64,0.3224,0.5571,0
45,37773,1000,48,716,0,15,RENT,major_purchase,-42.41,-0.0135,0.0496,0
42,36568,17449,36,594,0,18,OWN,debt_consolidation,478.17,0.1569,0.226,0
42,52258,15710,48,616,0,16,MORTGAGE,other,265.03,0.0609,0.1164,0
69,32211,13658,48,788,0,12,RENT,major_purchase,240.07,0.0894,0.1084,0
62,43430,7941,60,511,0,27,RENT,debt_consolidation,149.99,0.0414,0.1414,0
26,65008,13502,24,735,0,7,RENT,home_improvement,593.96,0.1096,0.1512,1
35,23973,1000,12,595,0,27,RENT,credit_card,135.72,0.0679,0.1005,0
63,49126,17067,60,850,0,10,MORTGAGE,debt_consolidation,424.28,0.1036,0.0923,0
57,14220,18880,48,700,0,17,OWN,small_business,383.86,0.3239,0.5186,1
53,54558,7959,48,606,0,10,OWN,debt_consolidation,158.88,0.0349,0.1091,0
28,30423,34406,24,552,0,22,RENT,credit_card,1497.61,0.5907,0.9261,1
64,70391,13795,24,678,0,8,MORTGAGE,home_improvement,631.1,0.1076,0.1413,0
64,20461,15440,36,516,0,13,MORTGAGE,other,456.12,0.2675,0.5536,1
25,58841,28357,36,698,0,1,OWN,debt_consolidation,768.43,0.1567,0.2957,1
59,74422,36421,24,552,0,28,MORTGAGE,debt_consolidation,1554.6,0.2507,0.5624,1
24,29386,3766,36,582,0,16,RENT,home_improvement,75.16,0.0307,0.0953,0
26,32762,9228,48,453,0,20,MORTGAGE,major_purchase,159.27,0.0583,0.1931,0
65,31116,13973,12,659,0,15,OWN,other,1178.27,0.4544,0.7321,1
52,40282,7571,24,669,0,25,RENT,debt_consolidation,418.9,0.1248,0.1224,1
50,60348,23461,36,651,0,4,RENT,home_improvement,637.48,0.1268,0.2925,0
67,38649,6470,24,529,1,0,RENT,debt_consolidation,272.52,0.0846,0.3563,0
55,27580,27666,24,750,0,8,MORTGAGE,major_purchase,1073.94,0.4673,0.8396,1
60,9624,21236,36,638,0,2,MORTGAGE,debt_consolidation,544.63,0.6791,0.8643,1
36,82038,26640,36,613,1,13,OWN,other,758.18,0.1109,0.3547,0
33,83609,6514,48,706,1,17,RENT,debt_consolidation,159.65,0.0229,0.1072,0
62,61204,11165,24,619,1,11,OTHER,major_purchase,562.23,0.1102,0.251,0
50,33792,23979,48,680,0,22,RENT,debt_consolidation,447.22,0.1588,0.1987,0
39,64954,22165,60,595,1,13,OWN,credit_card,376.3,0.0695,0.2596,1
37,68974,12131,48,707,0,27,MORTGAGE,home_improvement,230.05,0.04,0.0552,1
39,44915,13554,12,705,0,15,RENT,debt_consolidation,1143.72,0.3056,0.39,1
48,50827,10656,36,618,0,4,OWN,debt_consolidation,269.24,0.0636,0.1269,0
46,74635,13285,48,660,0,19,RENT,debt_consolidation,190.07,0.0306,0.09,0
57,17190,5346,60,648,0,19,RENT,debt_consolidation,121.19,0.0846,0.1316,0
46,69968,3667,60,641,0,14,MORTGAGE,debt_consolidation,24.01,0.0041,0.0686,0
43,43816,25054,36,566,0,8,RENT,credit_card,684.25,0.1874,0.4463,1
29,27748,12945,48,576,0,24,RENT,home_improvement,273.07,0.1181,0.1951,1
32,29393,26513,60,623,0,16,RENT,major_purchase,440.6,0.1799,0.3917,0
21,32705,20959,60,654,0,11,RENT,debt_consolidation,200.82,0.0737,0.187,1
21,25798,18120,36,588,0,12,RENT,debt_consolidation,423.69,0.1971,0.3526,1
67,85427,7897,36,651,1,9,MORTGAGE,major_purchase,205.5,0.0289,0.1438,0
54,59824,2892,24,489,0,6,RENT,credit_card,235.68,0.0473,0.21,1
52,71289,10430,36,650,1,26,MORTGAGE,debt_consolidation,243.06,0.0409,0.1326,0
68,61247,30319,48,655,0,23,OWN,debt_consolidation,612.94,0.1201,0.1905,0
45,51224,23889,60,707,0,20,RENT,debt_consolidation,465.41,0.109,0.156,0
60,51495,9495,60,749,0,6,MORTGAGE,debt_consolidation,193.46,0.0451,0.0693,0
65,42049,10544,36,697,0,7,RENT,major_purchase,314.06,0.0896,0.1549,0
21,43684,5709,48,775,0,23,RENT,debt_consolidation,125.0,0.0343,0.0447,0
36,21837,1000,36,647,0,14,RENT,other,-67.4,-0.037,0.0489,0
59,71636,16016,48,653,0,24,RENT,other,254.67,0.0427,0.099,1
25,13735,32250,48,706,0,20,OTHER,home_improvement,626.1,0.547,0.9432,1
42,28827,32376,36,642,0,17,RENT,debt_consolidation,879.38,0.3661,0.6777,1
49,90240,21079,36,626,0,21,MORTGAGE,debt_consolidation,645.86,0.0859,0.142,0
23,52723,8973,24,746,0,0,OWN,credit_card,375.49,0.0855,0.1,0
32,53554,1000,24,700,0,9,RENT,debt_consolidation,9.85,0.0022,0.0666,0
46,62746,25470,60,696,0,21,MORTGAGE,other,410.46,0.0785,0.122,0
36,19193,19472,12,589,1,18,OTHER,debt_consolidation,1691.39,1.0575,1.0,1
57,22124,11837,24,716,0,28,MORTGAGE,home_improvement,499.59,0.271,0.2299,0
42,41102,10167,36,655,0,2,OWN,home_improvement,315.79,0.0922,0.1514,0
49,31932,21004,60,580,0,6,RENT,small_business,325.86,0.1225,0.3279,0
34,48500,6733,36,698,0,3,RENT,credit_card,90.65,0.0224,0.0926,0
48,59710,17392,36,566,0,4,OWN,home_improvement,515.81,0.1037,0.224,0
25,77783,2801,48,481,0,5,RENT,other,74.49,0.0115,0.1706,0
67,66221,37285,36,523,0,27,MORTGAGE,debt_consolidation,1084.07,0.1964,0.3669,0
69,30114,8129,36,632,0,9,MORTGAGE,debt_consolidation,230.01,0.0917,0.1409,0
50,42500,21483,48,757,1,11,RENT,debt_consolidation,568.56,0.1605,0.2877,0
66,37061,3019,36,671,0,13,RENT,credit_card,36.76,0.0119,0.0711,0
25,29668,13367,60,642,0,21,OTHER,debt_consolidation,168.42,0.0681,0.1052,0
32,25116,23846,48,742,0,1,RENT,debt_consolidation,487.61,0.233,0.3856,0
36,83286,26009,36,685,0,2,RENT,debt_consolidation,707.72,0.102,0.2089,0
46,50212,22632,36,721,0,0,RENT,major_purchase,618.91,0.1479,0.2232,0
46,45515,13617,60,718,0,2,RENT,credit_card,222.04,0.0585,0.1282,0
68,59685,8340,48,628,0,23,RENT,small_business,157.68,0.0317,0.1266,0
41,60674,4223,36,633,0,14,RENT,debt_consolidation,90.05,0.0178,0.0902,0
59,72376,30037,36,591,0,15,RENT,home_improvement,784.83,0.1301,0.3413,1
56,35126,16033,36,708,1,19,OWN,credit_card,473.17,0.1616,0.304,1
53,58054,17882,48,564,0,1,RENT,home_improvement,432.13,0.0893,0.2641,1
50,31776,26653,60,587,0,19,RENT,debt_consolidation,608.96,0.23,0.4887,0
57,46196,20867,48,645,0,15,MORTGAGE,debt_consolidation,453.18,0.1177,0.1738,0
43,51134,13725,36,657,0,29,OWN,other,437.69,0.1027,0.1215,0
30,53089,22444,36,691,0,14,RENT,small_business,634.29,0.1434,0.2845,0
25,52206,8774,48,647,0,6,MORTGAGE,debt_consolidation,218.1,0.0501,0.1141,0
56,66036,1000,60,624,0,24,RENT,other,13.06,0.0024,0.052,0
54,38060,29118,36,700,0,4,RENT,debt_consolidation,794.4,0.2505,0.4873,1
51,53633,9607,36,714,0,28,MORTGAGE,credit_card,255.01,0.0571,0.0634,0
30,34821,11957,24,531,1,4,RENT,major_purchase,593.04,0.2044,0.5705,0
39,108415,12839,36,724,0,27,MORTGAGE,debt_consolidation,445.78,0.0493,0.0497,0
52,31742,8977,48,627,0,20,MORTGAGE,debt_consolidation,145.14,0.0549,0.0987,0
21,35986,26013,60,761,0,25,RENT,credit_card,458.55,0.1529,0.1598,1
25,67652,18744,36,604,0,8,RENT,credit_card,507.57,0.09,0.2128,0
65,41410,11962,36,580,0,22,RENT,debt_consolidation,421.94,0.1223,0.2109,0
24,67660,2243,36,695,0,13,RENT,debt_consolidation,2.96,0.0005,0.0511,0
36,53060,18037,60,799,0,18,MORTGAGE,other,357.52,0.0809,0.0639,0
44,41936,1000,36,536,0,29,RENT,debt_consolidation,32.79,0.0094,0.0922,0
36,34944,17327,36,708,0,17,RENT,debt_consolidation,388.54,0.1334,0.1655,0
22,34223,28431,36,689,0,8,OWN,major_purchase,885.84,0.3106,0.4951,0
69,42153,15645,36,647,0,2,RENT,debt_consolidation,348.03,0.0991,0.1819,0
48,46512,27063,60,795,0,28,RENT,debt_consolidation,400.04,0.1032,0.0922,0
52,33362,2708,36,516,0,10,RENT,other,13.06,0.0047,0.1196,0
47,47815,35385,36,727,0,23,MORTGAGE,other,1048.0,0.263,0.3472,0
40,28117,25972,48,718,0,14,RENT,debt_consolidation,510.6,0.2179,0.3266,0
44,65118,19759,36,733,0,27,RENT,other,490.72,0.0904,0.1104,0
32,68947,9016,36,724,1,3,RENT,other,281.1,0.0489,0.1774,0
55,35913,7354,60,666,0,20,OWN,home_improvement,67.14,0.0224,0.0607,1
53,34796,14290,48,628,0,23,RENT,credit_card,320.99,0.1107,0.1838,0
53,53558,27027,48,607,0,4,RENT,debt_consolidation,581.3,0.1302,0.3611,0
63,75307,1844,48,691,0,25,OWN,debt_consolidation,51.07,0.0081,0.0417,0
57,79733,15104,60,649,0,17,OWN,home_improvement,154.34,0.0232,0.0704,0
32,21945,22342,36,635,1,21,RENT,small_business,678.75,0.3712,0.8025,1
23,70126,24293,36,611,0,22,MORTGAGE,home_improvement,748.09,0.128,0.2101,1
21,48768,22312,36,621,0,11,RENT,debt_consolidation,667.22,0.1642,0.2798,0
53,49156,1000,36,704,1,0,MORTGAGE,debt_consolidation,65.77,0.0161,0.0961,0
60,60094,26317,36,651,3,25,OWN,credit_card,722.43,0.1443,0.6728,1
30,40380,15671,60,734,1,24,MORTGAGE,home_improvement,347.53,0.1033,0.1685,0
63,71934,4144,60,555,1,21,OWN,debt_consolidation,-0.2,-0.0,0.1109,0
64,78479,14758,36,693,0,19,RENT,home_improvement,296.53,0.0453,0.0901,0
49,79225,1000,36,579,0,1,MORTGAGE,home_improvement,90.17,0.0137,0.09,0
33,13121,20782,24,734,1,8,MORTGAGE,debt_consolidation,778.24,0.7118,0.8307,0
32,45406,13722,60,736,0,21,OTHER,debt_consolidation,283.65,0.075,0.0741,0
51,11295,2298,36,551,0,24,RENT,debt_consolidation,-7.12,-0.0076,0.0793,0
66,34694,12099,48,596,0,17,OWN,other,284.12,0.0983,0.1761,0
22,8000,7925,60,599,0,4,OWN,credit_card,95.09,0.1426,0.2548,0
55,59005,8564,36,738,0,21,OWN,credit_card,257.57,0.0524,0.0536,0
43,54386,1000,60,608,1,13,OTHER,home_improvement,87.23,0.0192,0.1218,0
37,41347,1000,36,698,0,10,OWN,debt_consolidation,-14.1,-0.0041,0.0475,0
46,34177,12703,48,603,0,20,OWN,debt_consolidation,347.49,0.122,0.1547,0
28,56280,10982,36,725,1,21,RENT,home_improvement,305.93,0.0652,0.1589,0
49,29771,24739,36,732,0,2,RENT,home_improvement,693.02,0.2793,0.4415,0
46,28410,8682,60,766,0,8,RENT,debt_consolidation,204.01,0.0862,0.0968,0
30,25951,9730,48,637,0,1,RENT,debt_consolidation,268.37,0.1241,0.2404,1
46,45923,10197,36,650,0,13,RENT,home_improvement,279.97,0.0732,0.1184,0
54,38353,13029,36,640,0,27,RENT,home_improvement,285.27,0.0893,0.132,0
61,42315,15914,12,651,1,1,OWN,debt_consolidation,1328.68,0.3768,0.8922,1
27,60436,10936,48,620,0,20,OWN,home_improvement,152.61,0.0303,0.0864,0
24,69265,20712,36,723,1,26,MORTGAGE,other,570.91,0.0989,0.1828,0
65,79009,38002,60,596,0,9,OWN,debt_consolidation,615.79,0.0935,0.2534,0
31,51202,6745,36,639,0,18,OWN,credit_card,115.25,0.027,0.0685,1
49,56951,18918,36,663,0,28,RENT,home_improvement,481.27,0.1014,0.132,0
56,53776,15295,48,684,0,28,MORTGAGE,debt_consolidation,382.52,0.0854,0.0949,1
45,16516,25470,36,566,0,1,RENT,major_purchase,691.32,0.5023,0.9252,1
41,42606,17029,60,632,0,15,OTHER,other,260.88,0.0735,0.1291,0
56,42698,7735,48,651,1,5,OWN,small_business,188.03,0.0528,0.1996,0
30,39783,3349,36,706,0,11,RENT,debt_consolidation,174.99,0.0528,0.0912,0
57,49181,21104,48,635,0,21,RENT,small_business,410.49,0.1002,0.2402,1
29,45610,4161,12,642,0,6,RENT,credit_card,405.26,0.1066,0.1589,0
44,30273,26837,36,659,1,3,RENT,debt_consolidation,745.39,0.2955,0.789,1
55,46979,20531,36,723,0,7,RENT,debt_consolidation,666.88,0.1703,0.2869,0
69,37218,15867,48,506,0,18,OWN,other,383.9,0.1238,0.2294,0
55,8000,1877,24,657,1,9,RENT,credit_card,59.97,0.09,0.2194,0
68,22058,21753,36,731,1,0,OWN,other,618.11,0.3363,0.7681,1
56,51778,31167,36,592,0,4,MORTGAGE,debt_consolidation,825.69,0.1914,0.4255,1
38,71837,10749,12,597,0,5,OWN,major_purchase,903.89,0.151,0.2806,1
69,8000,7580,12,735,1,26,RENT,debt_consolidation,590.29,0.8854,0.9054,1
59,32592,14079,36,625,0,28,RENT,debt_consolidation,356.61,0.1313,0.155,0
52,58629,19669,36,627,0,18,RENT,other,604.89,0.1238,0.1882,0
44,67563,9687,24,669,0,17,MORTGAGE,debt_consolidation,415.04,0.0737,0.1106,0
43,41597,23991,36,441,1,18,OWN,credit_card,684.58,0.1975,0.5674,0
52,36344,34107,60,522,1,18,OWN,other,543.61,0.1795,0.6292,1
57,74394,18302,48,690,0,22,RENT,small_business,365.83,0.059,0.127,0
32,65921,11750,36,632,1,0,RENT,credit_card,308.6,0.0562,0.2245,1
69,67172,19400,60,638,0,26,MORTGAGE,home_improvement,293.88,0.0525,0.0868,0
33,40638,26772,12,603,0,19,OWN,home_improvement,2199.63,0.6495,0.9513,1
43,72273,16596,36,630,0,10,OTHER,debt_consolidation,417.75,0.0694,0.1216,0
45,11098,19850,60,733,0,2,OTHER,debt_consolidation,261.76,0.283,0.4765,1
55,72624,22047,48,659,0,9,MORTGAGE,debt_consolidation,455.53,0.0753,0.1626,0
61,48669,6245,60,724,0,26,RENT,debt_consolidation,56.49,0.0139,0.0433,1
50,52578,19591,60,639,1,6,RENT,debt_consolidation,409.54,0.0935,0.3468,0
37,31094,1580,36,651,0,16,RENT,debt_consolidation,-23.0,-0.0089,0.0586,0
69,13719,8415,60,672,0,23,OTHER,debt_consolidation,120.05,0.105,0.1205,0
40,52154,26456,60,686,0,25,RENT,debt_consolidation,477.64,0.1099,0.1413,0
68,61027,23710,36,590,1,15,MORTGAGE,credit_card,551.53,0.1085,0.3249,1
45,64053,12298,60,648,0,6,OTHER,debt_consolidation,243.67,0.0456,0.102,0
42,61895,32057,12,602,0,12,MORTGAGE,major_purchase,2630.19,0.5099,0.9485,0
33,57363,1898,48,755,0,11,OWN,other,-14.51,-0.003,0.0337,0
39,31524,12949,36,529,0,11,RENT,debt_consolidation,388.94,0.1481,0.3463,0
69,65349,17751,24,691,0,7,RENT,debt_consolidation,774.57,0.1422,0.2604,0
56,29287,1000,48,595,0,7,OWN,home_improvement,-34.47,-0.0141,0.0674,0
32,72141,13423,36,570,0,12,OTHER,other,356.1,0.0592,0.1426,1
61,48320,3755,48,628,0,10,MORTGAGE,debt_consolidation,138.64,0.0344,0.086,0
39,48985,3982,36,740,0,24,RENT,debt_consolidation,88.41,0.0217,0.0468,0
32,67318,12277,36,605,0,0,RENT,debt_consolidation,290.81,0.0518,0.1709,0
29,70029,1000,36,523,0,24,OWN,home_improvement,21.55,0.0037,0.0735,0
27,65412,6920,48,583,0,16,OWN,other,139.49,0.0256,0.1039,0
48,33590,1000,60,658,0,18,RENT,major_purchase,3.73,0.0013,0.0526,0
34,65253,16237,48,536,0,12,RENT,credit_card,360.71,0.0663,0.1959,0
51,33704,16043,48,700,0,22,OTHER,home_improvement,302.02,0.1075,0.1033,0
39,65758,11514,36,539,0,14,OTHER,debt_consolidation,351.35,0.0641,0.1575,0
67,21496,24964,36,616,1,28,OWN,home_improvement,674.97,0.3768,0.6367,0
36,48126,12038,36,707,0,23,OWN,debt_consolidation,262.39,0.0654,0.0836,0
25,33582,14769,60,614,0,11,RENT,debt_consolidation,325.61,0.1164,0.2248,0
55,67398,5939,48,555,0,20,MORTGAGE,debt_consolidation,46.65,0.0083,0.0901,0
32,72303,1000,36,643,0,16,RENT,home_improvement,69.19,0.0115,0.0672,0
45,53979,13546,36,615,0,2,RENT,major_purchase,368.21,0.0819,0.1807,0
41,53322,12240,36,734,2,6,RENT,credit_card,341.03,0.0767,0.2819,1
56,64083,32099,48,707,0,1,RENT,debt_consolidation,625.13,0.1171,0.2532,0
43,72422,21674,36,685,0,1,MORTGAGE,debt_consolidation,577.76,0.0957,0.1496,0
36,50746,10868,48,651,1,24,OTHER,debt_consolidation,266.22,0.063,0.1588,1
59,40006,16416,36,634,0,5,OWN,debt_consolidation,400.56,0.1201,0.2244,0
65,62945,24070,36,634,0,3,MORTGAGE,credit_card,643.47,0.1227,0.2583,0
62,12825,20167,60,530,0,15,RENT,debt_consolidation,388.94,0.3639,0.8384,0
59,68193,31689,36,650,0,14,OWN,home_improvement,850.95,0.1497,0.2634,0
34,35796,7106,60,594,0,9,MORTGAGE,home_improvement,119.87,0.0402,0.1092,0
51,45195,24750,36,644,0,13,OWN,debt_consolidation,693.02,0.184,0.2981,0
25,68321,10771,36,653,0,8,RENT,credit_card,255.68,0.0449,0.1081,0
55,41689,16936,36,616,0,14,MORTGAGE,debt_consolidation,491.62,0.1415,0.2195,0
43,62948,9423,48,715,0,6,RENT,credit_card,192.65,0.0367,0.0925,0
49,72778,13579,48,574,0,6,RENT,other,242.84,0.04,0.1777,0
63,52200,17115,36,615,0,7,OWN,home_improvement,507.05,0.1166,0.2004,0
31,56228,20932,36,627,1,18,RENT,debt_consolidation,588.7,0.1256,0.3022,1
38,47611,15613,48,730,0,17,OWN,small_business,321.79,0.0811,0.1228,0
67,52311,1000,36,652,0,16,OWN,home_improvement,12.25,0.0028,0.0574,0
32,27671,14230,36,648,0,17,RENT,credit_card,321.98,0.1396,0.2386,0
29,44125,29704,36,710,1,18,OTHER,home_improvement,817.45,0.2223,0.3889,1
30,24235,14151,48,613,0,20,MORTGAGE,debt_consolidation,183.73,0.091,0.147,0
64,32024,29984,36,711,0,7,RENT,credit_card,869.79,0.3259,0.6216,1
37,9941,13798,36,677,0,12,MORTGAGE,home_improvement,325.53,0.393,0.5262,0
58,55278,1000,36,736,0,26,RENT,other,54.75,0.0119,0.0438,0
27,83832,10670,24,623,0,10,MORTGAGE,debt_consolidation,374.47,0.0536,0.0979,1
